t,acx,acy,acz,gyx,gyy,gyz,y,M,d,h,m,s,us,t,lat,lon
560,0,0,0,0,0,0,2022,7,2,22,32,20,859363,1,39.493993,-104.760616
560,0,0,0,0,0,0,2022,7,2,22,32,20,859363,1,39.493993,-104.760616
560,0,0,0,0,0,0,2022,7,2,22,32,20,859363,42,39.493993,-104.760616
560,0,0,0,0,0,0,2022,7,2,22,32,20,859363,42,39.493993,-104.760616
560,0,0,0,0,0,0,2022,7,2,22,32,20,859363,42,39.493993,-104.760616
560,0,0,0,0,0,0,2022,7,2,22,32,20,859363,42,39.493993,-104.760616
560,0,0,0,0,0,0,2022,7,2,22,32,20,859363,42,39.493993,-104.760616
560,0,0,0,0,0,0,2022,7,2,22,32,20,859363,42,39.493993,-104.760616
560,0,0,0,0,0,0,2022,7,2,22,32,20,859363,42,39.493993,-104.760616
560,0,0,0,0,0,0,2022,7,2,22,32,21,63851,1,39.493968,-104.760610
560,0,0,0,0,0,0,2022,7,2,22,32,21,63851,1,39.493968,-104.760610
560,0,0,0,0,0,0,2022,7,2,22,32,21,63851,1,39.493968,-104.760610
560,0,0,0,0,0,0,2022,7,2,22,32,21,63851,42,39.493968,-104.760610
560,0,0,0,0,0,0,2022,7,2,22,32,21,63851,42,39.493968,-104.760610
560,0,0,0,0,0,0,2022,7,2,22,32,21,63851,42,39.493968,-104.760610
560,0,0,0,0,0,0,2022,7,2,22,32,21,63851,42,39.493968,-104.760610
560,0,0,0,0,0,0,2022,7,2,22,32,21,63851,42,39.493968,-104.760610
560,0,0,0,0,0,0,2022,7,2,22,32,21,63851,42,39.493968,-104.760610
560,0,0,0,0,0,0,2022,7,2,22,32,21,63851,42,39.493968,-104.760610
560,0,0,0,0,0,0,2022,7,2,22,32,21,267733,1,39.493944,-104.760603
560,0,0,0,0,0,0,2022,7,2,22,32,21,267733,1,39.493944,-104.760603
560,0,0,0,0,0,0,2022,7,2,22,32,21,267733,1,39.493944,-104.760603
560,0,0,0,0,0,0,2022,7,2,22,32,21,267733,42,39.493944,-104.760603
560,0,0,0,0,0,0,2022,7,2,22,32,21,267733,42,39.493944,-104.760603
560,0,0,0,0,0,0,2022,7,2,22,32,21,267733,42,39.493944,-104.760603
560,0,0,0,0,0,0,2022,7,2,22,32,21,267733,42,39.493944,-104.760603
560,0,0,0,0,0,0,2022,7,2,22,32,21,267733,42,39.493944,-104.760603
560,0,0,0,0,0,0,2022,7,2,22,32,21,267733,42,39.493944,-104.760603
560,0,0,0,0,0,0,2022,7,2,22,32,21,267733,42,39.493944,-104.760603
560,0,0,0,0,0,0,2022,7,2,22,32,21,472005,1,39.493920,-104.760596
560,0,0,0,0,0,0,2022,7,2,22,32,21,472005,1,39.493920,-104.760596
561,0,0,0,0,0,0,2022,7,2,22,32,21,472005,1,39.493920,-104.760596
561,0,0,0,0,0,0,2022,7,2,22,32,21,472005,42,39.493920,-104.760596
561,0,0,0,0,0,0,2022,7,2,22,32,21,472005,42,39.493920,-104.760596
561,0,0,0,0,0,0,2022,7,2,22,32,21,472005,42,39.493920,-104.760596
561,0,0,0,0,0,0,2022,7,2,22,32,21,472005,42,39.493920,-104.760596
561,0,0,0,0,0,0,2022,7,2,22,32,21,472005,42,39.493920,-104.760596
561,0,0,0,0,0,0,2022,7,2,22,32,21,472005,42,39.493920,-104.760596
561,0,0,0,0,0,0,2022,7,2,22,32,21,472005,42,39.493920,-104.760596
561,0,0,0,0,0,0,2022,7,2,22,32,21,472005,42,39.493920,-104.760596
561,0,0,0,0,0,0,2022,7,2,22,32,21,675741,1,39.493896,-104.760590
561,0,0,0,0,0,0,2022,7,2,22,32,21,675741,1,39.493896,-104.760590
561,0,0,0,0,0,0,2022,7,2,22,32,21,675741,42,39.493896,-104.760590
561,0,0,0,0,0,0,2022,7,2,22,32,21,675741,42,39.493896,-104.760590
561,0,0,0,0,0,0,2022,7,2,22,32,21,675741,42,39.493896,-104.760590
561,0,0,0,0,0,0,2022,7,2,22,32,21,675741,42,39.493896,-104.760590
561,0,0,0,0,0,0,2022,7,2,22,32,21,675741,42,39.493896,-104.760590
561,0,0,0,0,0,0,2022,7,2,22,32,21,675741,42,39.493896,-104.760590
561,0,0,0,0,0,0,2022,7,2,22,32,21,675741,42,39.493896,-104.760590
561,0,0,0,0,0,0,2022,7,2,22,32,21,675741,42,39.493896,-104.760590
561,0,0,0,0,0,0,2022,7,2,22,32,21,884861,1,39.493872,-104.760583
561,0,0,0,0,0,0,2022,7,2,22,32,21,884861,1,39.493872,-104.760583
561,0,0,0,0,0,0,2022,7,2,22,32,21,884861,1,39.493872,-104.760583
561,0,0,0,0,0,0,2022,7,2,22,32,21,884861,42,39.493872,-104.760583
561,0,0,0,0,0,0,2022,7,2,22,32,21,884861,42,39.493872,-104.760583
561,0,0,0,0,0,0,2022,7,2,22,32,21,884861,42,39.493872,-104.760583
561,0,0,0,0,0,0,2022,7,2,22,32,21,884861,42,39.493872,-104.760583
561,0,0,0,0,0,0,2022,7,2,22,32,21,884861,42,39.493872,-104.760583
561,0,0,0,0,0,0,2022,7,2,22,32,21,884861,42,39.493872,-104.760583
561,0,0,0,0,0,0,2022,7,2,22,32,21,884861,42,39.493872,-104.760583
561,0,0,0,0,0,0,2022,7,2,22,32,22,84138,1,39.493849,-104.760578
561,0,0,0,0,0,0,2022,7,2,22,32,22,84138,1,39.493849,-104.760578
561,0,0,0,0,0,0,2022,7,2,22,32,22,84138,1,39.493849,-104.760578
561,0,0,0,0,0,0,2022,7,2,22,32,22,84138,42,39.493849,-104.760578
561,0,0,0,0,0,0,2022,7,2,22,32,22,84138,42,39.493849,-104.760578
561,0,0,0,0,0,0,2022,7,2,22,32,22,84138,42,39.493849,-104.760578
561,0,0,0,0,0,0,2022,7,2,22,32,22,84138,42,39.493849,-104.760578
561,0,0,0,0,0,0,2022,7,2,22,32,22,84138,42,39.493849,-104.760578
561,0,0,0,0,0,0,2022,7,2,22,32,22,84138,42,39.493849,-104.760578
561,0,0,0,0,0,0,2022,7,2,22,32,22,84138,42,39.493849,-104.760578
561,0,0,0,0,0,0,2022,7,2,22,32,22,288410,1,39.493825,-104.760574
561,0,0,0,0,0,0,2022,7,2,22,32,22,288410,1,39.493825,-104.760574
561,0,0,0,0,0,0,2022,7,2,22,32,22,288410,1,39.493825,-104.760574
561,0,0,0,0,0,0,2022,7,2,22,32,22,288410,1,39.493825,-104.760574
561,0,0,0,0,0,0,2022,7,2,22,32,22,288410,1,39.493825,-104.760574
561,0,0,0,0,0,0,2022,7,2,22,32,22,388661,1,39.493802,-104.760570
561,0,0,0,0,0,0,2022,7,2,22,32,22,388661,1,39.493802,-104.760570
561,0,0,0,0,0,0,2022,7,2,22,32,22,388661,1,39.493802,-104.760570
561,0,0,0,0,0,0,2022,7,2,22,32,22,388661,42,39.493802,-104.760570
561,0,0,0,0,0,0,2022,7,2,22,32,22,388661,42,39.493802,-104.760570
561,0,0,0,0,0,0,2022,7,2,22,32,22,388661,42,39.493802,-104.760570
562,0,0,0,0,0,0,2022,7,2,22,32,22,388661,42,39.493802,-104.760570
562,0,0,0,0,0,0,2022,7,2,22,32,22,388661,42,39.493802,-104.760570
562,0,0,0,0,0,0,2022,7,2,22,32,22,388661,42,39.493802,-104.760570
562,0,0,0,0,0,0,2022,7,2,22,32,22,388661,42,39.493802,-104.760570
562,0,0,0,0,0,0,2022,7,2,22,32,22,388661,42,39.493802,-104.760570
562,0,0,0,0,0,0,2022,7,2,22,32,22,594158,1,39.493778,-104.760566
562,0,0,0,0,0,0,2022,7,2,22,32,22,594158,1,39.493778,-104.760566
562,0,0,0,0,0,0,2022,7,2,22,32,22,594158,42,39.493778,-104.760566
562,0,0,0,0,0,0,2022,7,2,22,32,22,594158,42,39.493778,-104.760566
562,0,0,0,0,0,0,2022,7,2,22,32,22,594158,42,39.493778,-104.760566
562,0,0,0,0,0,0,2022,7,2,22,32,22,594158,42,39.493778,-104.760566
562,0,0,0,0,0,0,2022,7,2,22,32,22,594158,42,39.493778,-104.760566
562,0,0,0,0,0,0,2022,7,2,22,32,22,594158,42,39.493778,-104.760566
562,0,0,0,0,0,0,2022,7,2,22,32,22,594158,42,39.493778,-104.760566
562,0,0,0,0,0,0,2022,7,2,22,32,22,594158,42,39.493778,-104.760566
562,0,0,0,0,0,0,2022,7,2,22,32,22,798256,1,39.493755,-104.760561
562,0,0,0,0,0,0,2022,7,2,22,32,22,798256,1,39.493755,-104.760561
562,0,0,0,0,0,0,2022,7,2,22,32,22,798256,1,39.493755,-104.760561
562,0,0,0,0,0,0,2022,7,2,22,32,22,798256,42,39.493755,-104.760561
562,0,0,0,0,0,0,2022,7,2,22,32,22,798256,42,39.493755,-104.760561
562,0,0,0,0,0,0,2022,7,2,22,32,22,798256,42,39.493755,-104.760561
562,0,0,0,0,0,0,2022,7,2,22,32,22,798256,42,39.493755,-104.760561
562,0,0,0,0,0,0,2022,7,2,22,32,22,798256,42,39.493755,-104.760561
562,0,0,0,0,0,0,2022,7,2,22,32,22,798256,42,39.493755,-104.760561
562,0,0,0,0,0,0,2022,7,2,22,32,22,798256,42,39.493755,-104.760561
562,0,0,0,0,0,0,2022,7,2,22,32,23,2956,1,39.493733,-104.760556
562,0,0,0,0,0,0,2022,7,2,22,32,23,2956,1,39.493733,-104.760556
562,0,0,0,0,0,0,2022,7,2,22,32,23,2956,1,39.493733,-104.760556
562,0,0,0,0,0,0,2022,7,2,22,32,23,2956,42,39.493733,-104.760556
562,0,0,0,0,0,0,2022,7,2,22,32,23,2956,42,39.493733,-104.760556
562,0,0,0,0,0,0,2022,7,2,22,32,23,2956,42,39.493733,-104.760556
562,0,0,0,0,0,0,2022,7,2,22,32,23,2956,42,39.493733,-104.760556
562,0,0,0,0,0,0,2022,7,2,22,32,23,2956,42,39.493733,-104.760556
562,0,0,0,0,0,0,2022,7,2,22,32,23,2956,42,39.493733,-104.760556
562,0,0,0,0,0,0,2022,7,2,22,32,23,2956,42,39.493733,-104.760556
562,0,0,0,0,0,0,2022,7,2,22,32,23,207324,1,39.493712,-104.760552
562,0,0,0,0,0,0,2022,7,2,22,32,23,207324,1,39.493712,-104.760552
562,0,0,0,0,0,0,2022,7,2,22,32,23,207324,1,39.493712,-104.760552
562,0,0,0,0,0,0,2022,7,2,22,32,23,207324,42,39.493712,-104.760552
562,0,0,0,0,0,0,2022,7,2,22,32,23,207324,42,39.493712,-104.760552
562,0,0,0,0,0,0,2022,7,2,22,32,23,207324,42,39.493712,-104.760552
562,0,0,0,0,0,0,2022,7,2,22,32,23,207324,42,39.493712,-104.760552
562,0,0,0,0,0,0,2022,7,2,22,32,23,207324,42,39.493712,-104.760552
562,0,0,0,0,0,0,2022,7,2,22,32,23,207324,42,39.493712,-104.760552
562,0,0,0,0,0,0,2022,7,2,22,32,23,207324,42,39.493712,-104.760552
562,0,0,0,0,0,0,2022,7,2,22,32,23,412028,1,39.493691,-104.760548
562,0,0,0,0,0,0,2022,7,2,22,32,23,412028,1,39.493691,-104.760548
562,0,0,0,0,0,0,2022,7,2,22,32,23,412028,1,39.493691,-104.760548
562,0,0,0,0,0,0,2022,7,2,22,32,23,412028,42,39.493691,-104.760548
562,0,0,0,0,0,0,2022,7,2,22,32,23,412028,42,39.493691,-104.760548
563,0,0,0,0,0,0,2022,7,2,22,32,23,412028,42,39.493691,-104.760548
563,0,0,0,0,0,0,2022,7,2,22,32,23,412028,42,39.493691,-104.760548
563,0,0,0,0,0,0,2022,7,2,22,32,23,412028,42,39.493691,-104.760548
563,0,0,0,0,0,0,2022,7,2,22,32,23,412028,42,39.493691,-104.760548
563,0,0,0,0,0,0,2022,7,2,22,32,23,412028,42,39.493691,-104.760548
563,0,0,0,0,0,0,2022,7,2,22,32,23,412028,42,39.493691,-104.760548
563,0,0,0,0,0,0,2022,7,2,22,32,23,616335,1,39.493669,-104.760544
563,0,0,0,0,0,0,2022,7,2,22,32,23,616335,1,39.493669,-104.760544
563,0,0,0,0,0,0,2022,7,2,22,32,23,616335,42,39.493669,-104.760544
563,0,0,0,0,0,0,2022,7,2,22,32,23,616335,42,39.493669,-104.760544
563,0,0,0,0,0,0,2022,7,2,22,32,23,616335,42,39.493669,-104.760544
563,0,0,0,0,0,0,2022,7,2,22,32,23,616335,42,39.493669,-104.760544
563,0,0,0,0,0,0,2022,7,2,22,32,23,616335,42,39.493669,-104.760544
563,0,0,0,0,0,0,2022,7,2,22,32,23,616335,42,39.493669,-104.760544
563,0,0,0,0,0,0,2022,7,2,22,32,23,616335,42,39.493669,-104.760544
563,0,0,0,0,0,0,2022,7,2,22,32,23,616335,42,39.493669,-104.760544
563,0,0,0,0,0,0,2022,7,2,22,32,23,821074,1,39.493649,-104.760541
563,0,0,0,0,0,0,2022,7,2,22,32,23,821074,1,39.493649,-104.760541
563,0,0,0,0,0,0,2022,7,2,22,32,23,821074,1,39.493649,-104.760541
563,0,0,0,0,0,0,2022,7,2,22,32,23,821074,42,39.493649,-104.760541
563,0,0,0,0,0,0,2022,7,2,22,32,23,821074,42,39.493649,-104.760541
563,0,0,0,0,0,0,2022,7,2,22,32,23,821074,42,39.493649,-104.760541
563,0,0,0,0,0,0,2022,7,2,22,32,23,821074,42,39.493649,-104.760541
563,0,0,0,0,0,0,2022,7,2,22,32,23,821074,42,39.493649,-104.760541
563,0,0,0,0,0,0,2022,7,2,22,32,23,821074,42,39.493649,-104.760541
563,0,0,0,0,0,0,2022,7,2,22,32,23,821074,42,39.493649,-104.760541
563,0,0,0,0,0,0,2022,7,2,22,32,24,25133,1,39.493627,-104.760537
563,0,0,0,0,0,0,2022,7,2,22,32,24,25133,1,39.493627,-104.760537
563,0,0,0,0,0,0,2022,7,2,22,32,24,25133,1,39.493627,-104.760537
563,0,0,0,0,0,0,2022,7,2,22,32,24,25133,42,39.493627,-104.760537
563,0,0,0,0,0,0,2022,7,2,22,32,24,25133,42,39.493627,-104.760537
563,0,0,0,0,0,0,2022,7,2,22,32,24,25133,42,39.493627,-104.760537
563,0,0,0,0,0,0,2022,7,2,22,32,24,25133,42,39.493627,-104.760537
563,0,0,0,0,0,0,2022,7,2,22,32,24,25133,42,39.493627,-104.760537
563,0,0,0,0,0,0,2022,7,2,22,32,24,25133,42,39.493627,-104.760537
563,0,0,0,0,0,0,2022,7,2,22,32,24,25133,42,39.493627,-104.760537
563,0,0,0,0,0,0,2022,7,2,22,32,24,229531,1,39.493612,-104.760534
563,0,0,0,0,0,0,2022,7,2,22,32,24,229531,1,39.493612,-104.760534
563,0,0,0,0,0,0,2022,7,2,22,32,24,229531,1,39.493612,-104.760534
563,0,0,0,0,0,0,2022,7,2,22,32,24,229531,42,39.493612,-104.760534
563,0,0,0,0,0,0,2022,7,2,22,32,24,229531,42,39.493612,-104.760534
563,0,0,0,0,0,0,2022,7,2,22,32,24,229531,42,39.493612,-104.760534
563,0,0,0,0,0,0,2022,7,2,22,32,24,229531,42,39.493612,-104.760534
563,0,0,0,0,0,0,2022,7,2,22,32,24,229531,42,39.493612,-104.760534
563,0,0,0,0,0,0,2022,7,2,22,32,24,229531,42,39.493612,-104.760534
563,0,0,0,0,0,0,2022,7,2,22,32,24,229531,42,39.493612,-104.760534
563,0,0,0,0,0,0,2022,7,2,22,32,24,229531,42,39.493612,-104.760534
563,0,0,0,0,0,0,2022,7,2,22,32,24,433778,1,39.493592,-104.760531
563,0,0,0,0,0,0,2022,7,2,22,32,24,433778,1,39.493592,-104.760531
563,0,0,0,0,0,0,2022,7,2,22,32,24,433778,42,39.493592,-104.760531
564,0,0,0,0,0,0,2022,7,2,22,32,24,433778,42,39.493592,-104.760531
564,0,0,0,0,0,0,2022,7,2,22,32,24,433778,42,39.493592,-104.760531
564,0,0,0,0,0,0,2022,7,2,22,32,24,433778,42,39.493592,-104.760531
564,0,0,0,0,0,0,2022,7,2,22,32,24,433778,42,39.493592,-104.760531
564,0,0,0,0,0,0,2022,7,2,22,32,24,433778,42,39.493592,-104.760531
564,0,0,0,0,0,0,2022,7,2,22,32,24,433778,42,39.493592,-104.760531
564,0,0,0,0,0,0,2022,7,2,22,32,24,433778,42,39.493592,-104.760531
564,0,0,0,0,0,0,2022,7,2,22,32,24,638329,1,39.493573,-104.760527
564,0,0,0,0,0,0,2022,7,2,22,32,24,638329,1,39.493573,-104.760527
564,0,0,0,0,0,0,2022,7,2,22,32,24,638329,1,39.493573,-104.760527
564,0,0,0,0,0,0,2022,7,2,22,32,24,638329,42,39.493573,-104.760527
564,0,0,0,0,0,0,2022,7,2,22,32,24,638329,42,39.493573,-104.760527
564,0,0,0,0,0,0,2022,7,2,22,32,24,638329,42,39.493573,-104.760527
564,0,0,0,0,0,0,2022,7,2,22,32,24,638329,42,39.493573,-104.760527
564,0,0,0,0,0,0,2022,7,2,22,32,24,638329,42,39.493573,-104.760527
564,0,0,0,0,0,0,2022,7,2,22,32,24,638329,42,39.493573,-104.760527
564,0,0,0,0,0,0,2022,7,2,22,32,24,638329,42,39.493573,-104.760527
564,0,0,0,0,0,0,2022,7,2,22,32,24,842732,1,39.493555,-104.760522
564,0,0,0,0,0,0,2022,7,2,22,32,24,842732,1,39.493555,-104.760522
564,0,0,0,0,0,0,2022,7,2,22,32,24,842732,1,39.493555,-104.760522
564,0,0,0,0,0,0,2022,7,2,22,32,24,842732,42,39.493555,-104.760522
564,0,0,0,0,0,0,2022,7,2,22,32,24,842732,42,39.493555,-104.760522
564,0,0,0,0,0,0,2022,7,2,22,32,24,842732,42,39.493555,-104.760522
564,0,0,0,0,0,0,2022,7,2,22,32,24,842732,42,39.493555,-104.760522
564,0,0,0,0,0,0,2022,7,2,22,32,24,842732,42,39.493555,-104.760522
564,0,0,0,0,0,0,2022,7,2,22,32,24,842732,42,39.493555,-104.760522
564,0,0,0,0,0,0,2022,7,2,22,32,24,842732,42,39.493555,-104.760522
564,0,0,0,0,0,0,2022,7,2,22,32,25,47401,1,39.493539,-104.760515
564,0,0,0,0,0,0,2022,7,2,22,32,25,47401,1,39.493539,-104.760515
564,0,0,0,0,0,0,2022,7,2,22,32,25,47401,1,39.493539,-104.760515
564,0,0,0,0,0,0,2022,7,2,22,32,25,47401,42,39.493539,-104.760515
564,0,0,0,0,0,0,2022,7,2,22,32,25,47401,42,39.493539,-104.760515
564,0,0,0,0,0,0,2022,7,2,22,32,25,47401,42,39.493539,-104.760515
564,0,0,0,0,0,0,2022,7,2,22,32,25,47401,42,39.493539,-104.760515
564,0,0,0,0,0,0,2022,7,2,22,32,25,47401,42,39.493539,-104.760515
564,0,0,0,0,0,0,2022,7,2,22,32,25,47401,42,39.493539,-104.760515
564,0,0,0,0,0,0,2022,7,2,22,32,25,47401,42,39.493539,-104.760515
564,0,0,0,0,0,0,2022,7,2,22,32,25,251403,1,39.493524,-104.760510
564,0,0,0,0,0,0,2022,7,2,22,32,25,251403,1,39.493524,-104.760510
564,0,0,0,0,0,0,2022,7,2,22,32,25,251403,1,39.493524,-104.760510
564,0,0,0,0,0,0,2022,7,2,22,32,25,251403,42,39.493524,-104.760510
564,0,0,0,0,0,0,2022,7,2,22,32,25,251403,42,39.493524,-104.760510
